ID,UniqueName,Is Auto Point,Story,PointBay,IsSpecial,X,Y,Z,Code,Envelope:QG2+(100/30-BSE-2E)/J-Max,Envelope:QG2+(100/30-BSE-2E)/J-Min,Envelope:QG1+(100/30-BSE-2E)/J-Max,Envelope:QG1+(100/30-BSE-2E)/J-Min,Max Compression,Max Tension
Base-6,940,No,Base,6,No,341,133.6667,0,c436ac73-bbb8-42bf-8521-795466350c93,80.233,-69.071,81.616,-67.688,81.616,-69.071
Base-11,905,No,Base,11,No,142.4167,0,0,2fc16750-a94f-4a6f-b178-726bfa08a9b0,236.64,-56.862,263.857,-29.645,263.857,-56.862
Base-13,630,No,Base,13,No,120.75,0,0,223a2cdb-a01d-459d-80db-d3577e99d52e,323.44,-134.328,351.677,-106.091,351.677,-134.328
Base-16,941,No,Base,16,No,341,165,0,deddb666-434a-45f7-917c-7c2ae2b90c22,17.661,3.259,20.38,5.978,20.38,0
Base-17,3684,No,Base,17,No,341,158.0833,0,81647b03-6489-42c3-8b28-e936c0816666,57.48,-50.11,58.437,-49.153,58.437,-50.11
Base-20,4915,No,Base,20,No,341,182.1667,0,46aeb532-fcbb-45cf-a6a4-7b5619125807,62.143,-55.336,63.042,-54.437,63.042,-55.336
Base-25,944,No,Base,25,No,341,204.8333,0,9d51abe4-5cf0-41b3-97c4-764ab7deb085,81.387,-67.981,83.102,-66.266,83.102,-67.981
Base-26,6884,No,Base,26,No,341,188.3333,0,e323b200-c097-47ff-a2a8-7f1c76e409c9,58.046,-50.097,59.061,-49.082,59.061,-50.097
Base-35,946,No,Base,35,No,341,210.1667,0,a290f52d-4072-41de-bb4f-270282396d9a,80.299,-70.044,81.606,-68.737,81.606,-70.044
Base-36,947,No,Base,36,No,341,209,0,f65e4a02-cef1-4f8f-a4d3-6c6f5e1c924c,16.554,-19.607,16.156,-20.005,16.554,-20.005
Base-39,948,No,Base,39,No,341,173.5833,0,e80d2b52-9e83-403f-8b6e-7722fb62841a,16.934,5.725,19.872,8.663,19.872,0
Base-42,949,No,Base,42,No,341,196.5833,0,2f0117f7-96dc-480d-ab34-449737f19f6d,45.726,-31.694,47.497,-29.923,47.497,-31.694
Base-56,950,No,Base,56,No,246.4167,133.6667,0,b32b180a-721d-4b37-a93f-e514253df566,235.25,-187.118,242.309,-180.059,242.309,-187.118
Base-63,877,No,Base,63,No,246.4167,110.3333,0,f5debee5-94bf-465b-b905-ae6e8ba0f4d6,422.099,-204.91,454.221,-172.788,454.221,-204.91
Base-66,951,No,Base,66,No,246.4167,115.3333,0,5297d0a8-11fa-4db0-b139-1c3599547d93,221.919,-169.261,229.797,-161.384,229.797,-169.261
Base-133,709,No,Base,133,No,246.4167,149.3333,0,3533ff0e-8c64-4e51-bd19-852fc458df5b,181.419,27.004,213.847,59.433,213.847,0
Base-134,710,No,Base,134,No,246.4167,165,0,a93547b7-5ee1-4fe8-9656-355666ddbbe1,212.781,36.454,251.198,74.871,251.198,0
Base-135,711,No,Base,135,No,246.4167,188.3333,0,aed25ad8-9043-4ff4-b6fb-adc558586a3e,330.041,-52.779,371.465,-11.356,371.465,-52.779
Base-137,954,No,Base,137,No,255.0833,133.6667,0,1c18a0f7-b5cf-4526-8543-743923975ab6,95.442,-58.909,100.93,-53.421,100.93,-58.909
Base-145,955,No,Base,145,No,255.0833,115.3333,0,61a0de64-7ca2-452e-8e39-6dd3847aa9f9,47.472,9.205,55.988,17.721,55.988,0
Base-151,956,No,Base,151,No,255.0833,91.5,0,51a9ef15-bb3c-411b-903a-13dac9b05f35,171.115,-148.757,174.259,-145.613,174.259,-148.757
Base-156,957,No,Base,156,No,207.5,91.5,0,2fb1cc0b-5ea9-4aa2-8090-1eed3f9fc816,127.031,-26.904,142.39,-11.544,142.39,-26.904
Base-159,958,No,Base,159,No,232.3333,91.5,0,24a5dff4-e2c5-421f-8de4-ef4eaebf0516,24.84,-10.317,26.617,-8.54,26.617,-10.317
Base-166,959,No,Base,166,No,196.75,29.7083,0,4ab35d3f-528a-4219-afd5-bac5f46d9ed4,108.879,-59.419,116.7,-51.598,116.7,-59.419
Base-167,960,No,Base,167,No,196.75,23.7083,0,b89c9a5e-9871-49c4-909c-8fc0b8c5df93,74.639,13.49,88.826,27.678,88.826,0
Base-173,961,No,Base,173,No,196.75,32.8333,0,bb90e14d-9828-4083-ba75-e54d3a67a4f9,68.093,43.429,86.29,61.626,86.29,0
Base-179,962,No,Base,179,No,196.75,44.9375,0,94124ad4-4f3e-4970-936b-1f96fa09e497,137.895,-26.678,155.976,-8.597,155.976,-26.678
Base-181,963,No,Base,181,No,196.75,47.6042,0,3d60c591-7b4e-4714-99af-8d53859215c5,152.409,-12.47,175.298,10.419,175.298,-12.47
Base-185,964,No,Base,185,No,196.75,59.9792,0,501d3fe1-5af9-47e2-b5e9-fe12e0e65a3d,136.471,52.807,167.338,83.674,167.338,0
Base-191,965,No,Base,191,No,196.75,62.6458,0,01d99bfe-4e72-4829-8407-56d7a083da7a,133.708,-69.349,144.21,-58.847,144.21,-69.349
Base-202,381,No,Base,202,Yes,196.75,76.8333,0,df9b1828-8562-48c0-ad9f-b7f3e1bd8152,81.091,-12.902,91.915,-2.078,91.915,-12.902
Base-387,968,No,Base,387,No,196.75,17.5,0,6b9252da-4bf6-4775-9265-692a9aa0dd17,70.33,-22.218,78.128,-14.419,78.128,-22.218
Base-388,969,No,Base,388,No,196.75,14,0,43cfd87c-5b85-491f-97cb-c7d9e251ae20,194.165,-140.229,203.322,-131.073,203.322,-140.229
Base-389,693,No,Base,389,No,196.75,0,0,bf128efc-74db-46f2-8fc8-a3ebc578fd9e,491.458,-264.172,525.936,-229.695,525.936,-264.172
Base-401,1283,No,Base,401,No,122.75,14,0,cb5ba201-c494-4e17-b0b6-e45b4b72f2a0,35.818,-11.803,39.211,-8.41,39.211,-11.803
Base-402,1275,No,Base,402,No,120.75,14,0,2521b965-c1f5-4c7e-bee7-11b9ffdcc471,204.875,-61.492,228.014,-38.353,228.014,-61.492
Base-407,1285,No,Base,407,No,131.9167,14,0,d673bc1b-fa3b-42f7-8d4e-bf0500f9c3ad,1.453,-20.053,-1.824,-23.33,1.453,-23.33
Base-412,970,No,Base,412,No,140.75,14,0,9356824f-77b0-4be0-a22c-51c9f05dd081,59.589,38.037,77.835,56.283,77.835,0
Base-417,971,No,Base,417,No,144,14,0,f1f81c24-6cf5-47f5-be3b-c6d44bde4be8,47.89,24.418,61.321,37.85,61.321,0
Base-426,972,No,Base,426,No,157,14,0,eba9f6ef-8c69-40df-905d-0163dbf0fb1c,23.716,8.142,29.693,14.12,29.693,0
Base-427,973,No,Base,427,No,148,14,0,a5007fdf-fdd3-4fab-b504-0fb52ef9349e,-0.96,-4.562,-2.012,-5.614,-0.96,-5.614
Base-452,671,No,Base,452,No,175.5833,0,0,8224f7c2-8153-4307-b423-e5d6c64851c0,301.722,-169.715,321.536,-149.902,321.536,-169.715
Base-457,974,No,Base,457,No,167.0833,8.6667,0,52d80713-0db2-4370-8d18-6427977d3ce9,111.71,-50.445,120.576,-41.579,120.576,-50.445
Base-459,975,No,Base,459,No,171.5833,8.6667,0,87ed9f45-5c1a-48a7-8096-80cdf4a74a29,115.028,-57.174,123.359,-48.843,123.359,-57.174
Base-464,976,No,Base,464,No,175.5833,8.6667,0,41f5c68d-654e-4d2d-b0b4-d481477b71a4,208.575,-109.349,222.746,-95.178,222.746,-109.349
Base-512,977,No,Base,512,No,157.25,8.6667,0,cbdd577b-3e5d-46d6-af71-98d8680deb5c,152.336,-55.673,166.299,-41.709,166.299,-55.673
Base-513,978,No,Base,513,No,162.1667,8.6667,0,5446c6d0-874a-4230-9ee7-b7a5b9b068f1,92.843,-42.217,100.169,-34.892,100.169,-42.217
Base-516,979,No,Base,516,No,157.25,4.5,0,af06b48f-cd9e-4679-ba92-171bf48d051a,51.508,24.586,62.491,35.568,62.491,0
Base-517,7167,No,Base,517,No,157.25,0,0,99dff577-59f3-42aa-bece-63bd9eb7fc61,118.702,-85.913,123.376,-81.239,123.376,-85.913
Base-530,981,No,Base,530,No,175.5833,4.5,0,9b5e62e4-ddc9-45ec-ac98-a9c68353eadf,119.41,-80.956,125.195,-75.171,125.195,-80.956
Base-552,1644,No,Base,552,No,120.75,25.5,0,eba36114-6ad5-4e37-8405-1a4b6a8cd8d7,19.555,17.735,25.442,23.622,25.442,0
Base-553,1643,No,Base,553,No,120.75,22,0,5d8ba4c0-1a22-4955-8945-8a4ad84a2972,232.014,-172.587,241.616,-162.985,241.616,-172.587
Base-559,1648,No,Base,559,No,120.75,32.8333,0,91d97aa9-e17c-41a3-99dd-3cd3ca456a0a,63.362,-8.967,72.055,-0.274,72.055,-8.967
Base-560,3167,No,Base,560,No,120.75,28.5,0,bd500e07-93d3-4618-90b9-d27ae39baaae,216.752,-185.57,221.861,-180.462,221.861,-185.57
Base-566,1653,No,Base,566,No,120.75,36.5,0,5365d8fb-ca75-4509-8c27-e8cbad774fdb,116.329,-45.372,127.982,-33.719,127.982,-45.372
Base-569,984,No,Base,569,No,159.4167,14,0,314e3750-4e97-48af-97ab-c005c31c6dae,44.156,18.524,55.941,30.309,55.941,0
Base-589,1670,No,Base,589,No,120.75,56.5,0,6c071ba9-1cd7-4685-89e5-17a27f082873,51.883,-14.231,57.87,-8.244,57.87,-14.231
Base-590,1669,No,Base,590,No,120.75,53,0,40718ba1-b572-42c9-bbfa-756be8b5a787,80.39,-40.723,86.721,-34.393,86.721,-40.723
Base-591,1671,No,Base,591,No,120.75,58.8333,0,b889c454-1e42-4baa-867e-d82670401f11,88.608,-6.467,101.617,6.543,101.617,-6.467
Base-593,1672,No,Base,593,No,120.75,64.8333,0,573bfb93-934c-4897-933d-7a2be4a19905,177.978,-110.018,188.704,-99.292,188.704,-110.018
Base-594,985,No,Base,594,No,167.0833,14,0,c1a966a9-a349-4572-8953-149af0d8617f,66.456,49.771,88.375,71.69,88.375,0
Base-601,1675,No,Base,601,No,120.75,67.8333,0,e8254e70-77f4-41c3-a95a-55eb159784c8,76.262,3.963,88.941,16.642,88.941,0
Base-609,986,No,Base,609,No,120.75,73.8333,0,65382707-0c88-4bbc-bc49-38e8e408e1fe,224.767,-140.308,238.12,-126.955,238.12,-140.308
Base-614,987,No,Base,614,No,120.75,76.8333,0,f80a2873-a0e3-43b7-9a2b-1d3c81837ca7,51.882,-13.727,57.922,-7.687,57.922,-13.727
Base-619,988,No,Base,619,No,120.75,82.8333,0,2a5e306f-7d39-4081-86d8-45435f29a597,115.24,-86.395,119.863,-81.771,119.863,-86.395
Base-624,989,No,Base,624,No,120.75,83.8333,0,ff29f184-6d0a-4c76-b39c-ace54dd68bcc,30.177,-15.637,32.28,-13.534,32.28,-15.637
Base-629,990,No,Base,629,No,120.75,89.8333,0,46dba5dc-c572-4fad-807f-67e47608dab5,30.251,9.538,36.252,15.538,36.252,0
Base-634,991,No,Base,634,No,120.75,91.5,0,e6bbb299-fe53-4255-9882-2f5633328f43,59.507,-2.991,68.097,5.599,68.097,-2.991
Base-641,992,No,Base,641,No,175.5833,14,0,f4756235-f92d-4f09-a611-b8e45840b1d1,63.919,30.532,81.405,48.018,81.405,0
Base-812,1827,No,Base,812,No,120.75,40.5,0,7d0db27d-ac27-4656-910f-58485c99c272,92.59,23.114,110.93,41.455,110.93,0
Base-813,1828,No,Base,813,No,120.75,47.5,0,9af1ec7b-86bf-4211-8a65-7ec74a078d91,96.025,9.258,112.66,25.893,112.66,0
Base-814,1288,No,Base,814,No,120.75,50,0,6f443de2-0bb3-4a25-b279-b88d7407532d,176.436,-171.954,177.441,-170.95,177.441,-171.954
Base-848,993,No,Base,848,No,183.5,14,0,b0609551-61f2-4b4d-bdfd-dd406b1f08b4,85.122,-17.729,97.045,-5.807,97.045,-17.729
Base-853,994,No,Base,853,No,192.75,14,0,33ea3009-07e5-44af-9978-79f6a6bc009e,176.921,-116.531,187.09,-106.362,187.09,-116.531
Base-858,995,No,Base,858,No,188.125,14,0,9db7e6cb-d868-4444-94f4-41dd1aaedc63,113.135,-58,122.554,-48.582,122.554,-58
Base-862,1284,No,Base,862,No,127.3333,14,0,b48ed659-5790-430f-a49d-3c12ae2db0a9,38.581,-17.604,41.275,-14.91,41.275,-17.604
Base-867,1286,No,Base,867,No,136.3333,14,0,af96137c-3fae-449a-8f2e-00a47acafd06,40.027,18.451,51.023,29.446,51.023,0
Base-872,996,No,Base,872,No,152.5,14,0,ea6a74f2-45f2-45af-a62a-468fe0a2038d,19.074,-2.69,22.104,0.34,22.104,-2.69
Base-883,998,No,Base,883,No,133.25,91.5,0,404a89f9-abcb-461a-98b8-1c88daff522e,97.836,-37.564,106.938,-28.462,106.938,-37.564
Base-984,999,No,Base,984,No,127,91.5,0,25cc50b2-2049-472d-a9d5-2a9a61cae03b,106.447,-10.082,121.04,4.511,121.04,-10.082
Base-1043,1000,No,Base,1043,No,143.8333,100.3333,0,2fb80ad7-502a-45e3-9b36-d33261d810bb,173.348,-32.056,194.827,-10.577,194.827,-32.056
Base-1046,1001,No,Base,1046,No,53.9167,91.5,0,edf35b8e-6af2-4d7c-a3e3-d0769384dc8d,37.444,-13.708,40.763,-10.39,40.763,-13.708
Base-1047,1002,No,Base,1047,No,50.9167,91.5,0,62bb4e06-5bea-4788-a606-5540f4872877,41.829,-19.068,45.126,-15.771,45.126,-19.068
Base-1051,1003,No,Base,1051,No,59.9167,91.5,0,7e93b483-dba4-45fc-9be4-ebeded601460,28.383,-4.121,31.624,-0.88,31.624,-4.121
Base-1055,1004,No,Base,1055,No,64.4167,91.5,0,3fb11b1d-e5c9-4d68-aeb1-7d581f83c9b7,12.602,7.409,15.103,9.911,15.103,0
Base-1059,1005,No,Base,1059,No,70.4167,91.5,0,69987c66-c40e-4343-b830-73c02fe7287c,49.747,-38.464,50.821,-37.39,50.821,-38.464
Base-1063,1006,No,Base,1063,No,74.9167,91.5,0,696fcde0-909a-4eb7-bd00-45a9780849ad,52.44,-52.165,52.097,-52.508,52.44,-52.508
Base-1067,1007,No,Base,1067,No,78.9167,91.5,0,77fbf452-a970-4349-a570-4a391f47891a,44.37,-29.78,46.31,-27.84,46.31,-29.78
Base-1071,1008,No,Base,1071,No,85.4167,91.5,0,fb2293c7-a0b7-4b8e-9f0f-811b2a15b75c,16.472,0.849,18.549,2.926,18.549,0
Base-1075,1009,No,Base,1075,No,91.4167,91.5,0,d45e8605-765d-47cb-9615-c53a0f365e70,30.754,-22.075,31.631,-21.199,31.631,-22.075
Base-1079,1010,No,Base,1079,No,95.9167,91.5,0,abf2f3e3-2cd7-42dd-85ba-04e7b6a9322a,19.067,-0.615,21.494,1.812,21.494,-0.615
Base-1083,1011,No,Base,1083,No,101.9167,91.5,0,9202f983-4668-457c-b959-93b18d7c5bb3,30.071,-15.978,31.822,-14.227,31.822,-15.978
Base-1087,1012,No,Base,1087,No,106.4167,91.5,0,4bc39d79-95eb-4228-bafb-b889e615a3b2,23.624,12.5,28.823,17.699,28.823,0
Base-1091,1013,No,Base,1091,No,112.4167,91.5,0,f9dba0b6-ead0-4718-895a-b89331a14634,54.832,-30.27,58.232,-26.87,58.232,-30.27
Base-1102,1014,No,Base,1102,No,114.9167,91.5,0,ffb00d42-cea1-483a-ae50-6aa854eb29bf,7.443,1.097,8.691,2.345,8.691,0
Base-1107,1015,No,Base,1107,No,118.4167,91.5,0,c5593549-921b-43b5-b200-183fcbece32f,34.031,1.681,39.5,7.15,39.5,0
Base-1146,1016,No,Base,1146,No,143.8333,93.1667,0,55b836af-c9d5-49f8-841e-0016f35f8438,302.627,-198.898,317.921,-183.605,317.921,-198.898
Base-1182,860,No,Base,1182,No,128.75,110.3333,0,c90c339f-f8ab-4e5e-bddf-3b5816a5a7fe,258.713,83.921,311.07,136.278,311.07,0
Base-1183,861,No,Base,1183,No,79.5833,110.3333,0,1ba35a52-2595-4334-b163-9e0213ce72ab,259.568,199.686,330.578,270.697,330.578,0
Base-1297,662,No,Base,1297,No,168.1667,110.3333,0,457cfe83-e947-4d05-af5c-494607ded432,245.679,124.957,304.459,183.737,304.459,0
Base-1299,879,No,Base,1299,No,220.75,110.3333,0,4eee4e3d-35e2-4a48-bcfb-4fda64f806f7,136.219,128.15,177.928,169.86,177.928,0
Base-1330,1017,No,Base,1330,No,246.4167,121.4444,0,5d7d1c61-e15c-482d-b370-76be012bbd9b,68.629,-27.735,74.874,-21.49,74.874,-27.735
Base-1331,1018,No,Base,1331,No,246.4167,127.5556,0,780845ca-3451-4b0e-96ba-a5540420d392,80.944,-30.892,88.51,-23.326,88.51,-30.892
Base-1391,1019,No,Base,1391,No,271.4167,133.6667,0,7be44eb4-b1d9-4899-acbd-3bf321d76e05,19.455,-0.451,21.926,2.02,21.926,-0.451
Base-1401,1020,No,Base,1401,No,259.1667,133.6667,0,d0307168-eaee-42fa-9f43-c3412240aec6,66.603,-35.566,71.218,-30.951,71.218,-35.566
Base-1402,1021,No,Base,1402,No,263.25,133.6667,0,4cb50c8c-bd9a-4e6d-948c-6389f6cc39de,44.802,-22.153,47.968,-18.987,47.968,-22.153
Base-1403,1022,No,Base,1403,No,267.3333,133.6667,0,708ec904-7911-417c-996b-44e732662356,33.246,-14.516,35.739,-12.022,35.739,-14.516
Base-1405,1023,No,Base,1405,No,277.75,133.6667,0,07cd8a33-5571-4372-bb85-5f70e4a482ad,27.502,-17.722,28.741,-16.482,28.741,-17.722
Base-1407,1024,No,Base,1407,No,255.0833,110.3333,0,15749d3f-3e8e-4e0f-b6ce-26a57a0b7ffa,29.092,0.789,33.235,4.932,33.235,0
Base-1411,1025,No,Base,1411,No,255.0833,119,0,66b0e0ca-34b6-45fc-86ca-5ec4280f3502,50.757,-36.203,52.869,-34.091,52.869,-36.203
Base-1414,1026,No,Base,1414,No,291.75,133.6667,0,3fbcd89e-d495-4d16-849a-f7ae50286491,22.312,-1.678,24.945,0.954,24.945,-1.678
Base-1415,1027,No,Base,1415,No,285.75,133.6667,0,d5743fbb-92bf-4016-94c1-1ffdd9d3d9e5,48.305,-37.168,49.768,-35.704,49.768,-37.168
Base-1418,1028,No,Base,1418,No,319.5,133.6667,0,30d888f1-a005-4557-a14a-fa151c1d188a,11.471,4.923,13.549,7.001,13.549,0
Base-1426,1029,No,Base,1426,No,298.6875,133.6667,0,323e81df-f332-48aa-8885-4eb288d3a42f,19.421,-0.577,21.823,1.825,21.823,-0.577
Base-1427,1030,No,Base,1427,No,305.625,133.6667,0,62acf1f2-db8d-4be1-bf41-ce5c77d9f66b,15.895,1.425,18.103,3.633,18.103,0
Base-1428,1031,No,Base,1428,No,312.5625,133.6667,0,6662605c-09cf-42b5-a1ad-aaf752de65bc,14.353,2.764,16.533,4.944,16.533,0
Base-1433,1032,No,Base,1433,No,326.6667,133.6667,0,ba8ce5ea-45d7-4d3c-98c1-62550bb0cd5f,28.357,-13.18,30.255,-11.282,30.255,-13.18
Base-1434,1033,No,Base,1434,No,333.8333,133.6667,0,a46fb251-5050-4d11-a12e-c3c8fa3a1788,42.317,-32.237,43.551,-31.004,43.551,-32.237
Base-1439,1034,No,Base,1439,No,341,137.1667,0,e1e82d6c-dc07-4120-ad89-e2f65f7ddf7c,52.995,-44.325,54.064,-43.257,54.064,-44.325
Base-1440,1035,No,Base,1440,No,341,141.1667,0,f829da14-90d0-4373-a9b6-c4d7d4b900b1,35.904,-27.088,36.992,-26,36.992,-27.088
Base-1443,1036,No,Base,1443,No,341,149.3333,0,3cddd0f6-4f2c-4636-98f8-730282d2dc76,8.779,4.169,10.432,5.823,10.432,0
Base-1444,1037,No,Base,1444,No,341,152.9167,0,53faa184-208b-47e3-947e-525b42c8659d,48.937,-45.01,49.455,-44.492,49.455,-45.01
Base-1448,1038,No,Base,1448,No,341,145.25,0,c7effdce-13f5-4910-824e-60ca80785b3e,20.065,-10.019,21.325,-8.759,21.325,-10.019
Base-1456,1039,No,Base,1456,No,255.0833,97.7778,0,d169d875-bb61-4b4e-95a1-0f7160d3e1b1,119.412,-98.568,122.31,-95.67,122.31,-98.568
Base-1457,1040,No,Base,1457,No,255.0833,104.0556,0,d7284d3f-4cbc-4429-b3d6-74573d587990,67.064,-41.016,70.67,-37.411,70.67,-41.016
Base-1460,1041,No,Base,1460,No,196.75,91.5,0,18f1b3f4-ab7d-4976-b542-43eee8f8da4f,47.303,-22.923,50.811,-19.415,50.811,-22.923
Base-1468,1042,No,Base,1468,No,213.7083,91.5,0,34d214a2-68c3-4997-8cde-5823201b6cd8,71.976,-19.461,79.647,-11.791,79.647,-19.461
Base-1469,1043,No,Base,1469,No,219.9167,91.5,0,f0de1ac7-3c51-46bd-8ef2-b7653efe1857,39.955,-13.679,43.605,-10.029,43.605,-13.679
Base-1470,1044,No,Base,1470,No,226.125,91.5,0,feb3fcb5-c948-46d8-832b-9378b1989543,30.644,-14.541,32.668,-12.516,32.668,-14.541
Base-1475,1045,No,Base,1475,No,239.9167,91.5,0,c5684957-a997-4434-a5fd-6295e8b7f4a3,17.859,-3.251,19.672,-1.438,19.672,-3.251
Base-1476,1046,No,Base,1476,No,247.5,91.5,0,1927a7c1-68ef-4d34-ba08-7cdb9ad7d7e6,32.638,-28.033,33.254,-27.417,33.254,-28.033
Base-1479,1047,No,Base,1479,No,202.125,91.5,0,b5162e0a-5bf3-42b4-8246-ac03b2b1b4f2,147.155,-52.953,161.46,-38.647,161.46,-52.953
Base-1571,1048,No,Base,1571,No,143.8333,103.8333,0,7f853e1f-a2d4-48d9-afc9-76aa9bec1893,155.243,-119.59,160.734,-114.099,160.734,-119.59
Base-1726,822,No,Base,1726,No,79.5833,188.3333,0,31cbc072-e1fb-454a-9778-19335223e85a,122.746,93.812,156.746,127.812,156.746,0
Base-1728,823,No,Base,1728,No,100.0833,188.3333,0,b046eb3b-b8ad-409b-ba85-f4e1faad9112,206.504,162.331,264.601,220.428,264.601,0
Base-1729,824,No,Base,1729,No,128.75,188.3333,0,c7e31d71-26ec-4f6f-9119-bf7fe7e75a25,235.155,138.018,294.17,197.034,294.17,0
Base-1730,825,No,Base,1730,No,156.25,188.3333,0,14e69d4f-f905-4b65-996c-3d90b310f517,235.607,131.478,293.777,189.647,293.777,0
Base-1731,826,No,Base,1731,No,180.3333,188.3333,0,ad91c155-beb5-4ebf-9cf4-56e008c63be3,219.913,132.585,275.751,188.422,275.751,0
Base-1732,827,No,Base,1732,No,207.5,188.3333,0,3cc7fb00-a26f-4f2e-9377-50f1d3e1b6fa,167.638,158.521,219.006,209.89,219.006,0
Base-1733,828,No,Base,1733,No,232.3333,188.3333,0,69769cec-8e7f-4f26-906c-ef576c74e2fe,218.944,50.156,260.684,91.896,260.684,0
Base-1736,1049,No,Base,1736,No,60.4167,219.1667,0,4f9eff5c-c49d-420b-b57d-c746b8706b97,64.628,-43.285,67.531,-40.382,67.531,-43.285
Base-1737,1050,No,Base,1737,No,50.9167,219.1667,0,39eaa68f-1889-44b2-b5b9-4633d1e02a8a,152.534,-118,157.512,-113.022,157.512,-118
Base-1742,1051,No,Base,1742,No,67.4167,219.1667,0,b2a2c194-a12a-4495-b241-ab47ea819425,31.2,-20.347,32.358,-19.189,32.358,-20.347
Base-1745,1052,No,Base,1745,No,73.4167,219.1667,0,8cc7dc32-438f-445d-a14c-c4aec285777f,52.418,-51.511,52.183,-51.746,52.418,-51.746
Base-1750,1053,No,Base,1750,No,86.4167,219.1667,0,34625f90-b322-41da-aded-1d4a868dea8b,10.508,5.048,12.404,6.945,12.404,0
Base-1751,1054,No,Base,1751,No,80.9167,219.1667,0,d889d066-a658-49b2-9ab9-b1187cc35bf1,66.695,-52.406,68.914,-50.187,68.914,-52.406
Base-1754,1055,No,Base,1754,No,93.4167,219.1667,0,881f60dd-e785-4b69-83dd-d882da4e9945,16.875,-1.677,18.65,0.098,18.65,-1.677
Base-1757,1056,No,Base,1757,No,100.0833,219.1667,0,7285c834-f07d-498d-a1f2-5658ac5ea8e7,56.584,-62.308,55.355,-63.537,56.584,-63.537
Base-1762,1057,No,Base,1762,No,114.9167,219.1667,0,be2f0f4c-3cbb-445f-a74d-04b6ce2c6a85,10.43,3.461,12.107,5.139,12.107,0
Base-1763,1058,No,Base,1763,No,108.25,219.1667,0,7e5d3aae-7d54-4966-bac4-6457cbd1ef4f,55.4,-38.888,57.85,-36.438,57.85,-38.888
Base-1766,1059,No,Base,1766,No,120.75,219.1667,0,7c23c24b-706c-415e-a647-44a8444e7762,10.934,3.07,12.642,4.778,12.642,0
Base-1769,1060,No,Base,1769,No,128.75,219.1667,0,a604d147-534a-4f68-a45b-20712ed43da9,17.358,-2.692,19.075,-0.975,19.075,-2.692
Base-1772,1061,No,Base,1772,No,138.4167,219.1667,0,e6f97024-6376-4237-be7e-b6cf8a066c3a,16.034,-3.373,17.486,-1.921,17.486,-3.373
Base-1775,1062,No,Base,1775,No,145.4167,219.1667,0,5c0267dc-ffdd-47d0-80f7-5508769dba8d,16.662,-7.403,17.671,-6.395,17.671,-7.403
Base-1778,1063,No,Base,1778,No,151.4167,219.1667,0,64a2c6ec-a5d8-4177-a1ec-ce98d33def98,16.232,-5.51,17.432,-4.311,17.432,-5.51
Base-1781,1064,No,Base,1781,No,157.4167,219.1667,0,1ff807e9-2cc2-4ef2-bdf2-6e0423a063b5,27.311,-28.984,26.859,-29.437,27.311,-29.437
Base-1786,1065,No,Base,1786,No,170.9167,219.1667,0,68413ed4-4bc4-4cd6-983b-27b1e9e96cab,16.46,-3.166,18.125,-1.501,18.125,-3.166
Base-1787,1233,No,Base,1787,No,164.4167,219.1667,0,f8612876-a56f-434a-a674-d1b12295a027,22.095,-11.295,23.517,-9.873,23.517,-11.295
Base-1790,1066,No,Base,1790,No,175.5833,219.1667,0,6a69edcd-45ef-479b-aa37-7aebb8efc100,10.571,-1.585,11.624,-0.531,11.624,-1.585
Base-1793,1067,No,Base,1793,No,180.3333,219.1667,0,b1791806-87ee-455e-ae39-93ae4b90aba1,8.585,0.114,9.625,1.154,9.625,0
Base-1796,1068,No,Base,1796,No,184.5,219.1667,0,40c9cdc2-cb54-4f3d-ab3a-f0bc08b39dd2,9.502,0.115,10.641,1.254,10.641,0
Base-1811,1069,No,Base,1811,No,207.5,219.1667,0,add2bf92-103b-4a36-8141-9d3b87507fb4,15.612,-14.04,15.78,-13.871,15.78,-14.04
Base-1816,1070,No,Base,1816,No,220.75,210.1667,0,c04c1aeb-529a-4bf0-b0f9-d0c96362190b,68.449,-10.59,75.971,-3.068,75.971,-10.59
Base-1817,1071,No,Base,1817,No,213.1667,210.1667,0,713fb623-177f-49c2-a160-733a19c43918,28.744,-24.348,29.148,-23.945,29.148,-24.348
Base-1820,1072,No,Base,1820,No,229.5,210.1667,0,b1a8667e-8d63-482f-b322-d85408a2d941,37.462,-0.0002294,42.181,4.719,42.181,-0.0002294
Base-1823,1073,No,Base,1823,No,238.7083,210.1667,0,7fdf89fb-18b4-4258-a1f0-27889688d356,40.192,-25.399,42.174,-23.418,42.174,-25.399
Base-1830,1074,No,Base,1830,No,276.75,210.1667,0,c696a2e4-f4b9-4e33-a612-e7e780259c9e,62.586,-48.693,64.476,-46.802,64.476,-48.693
Base-1831,1075,No,Base,1831,No,252.0833,210.1667,0,e725c267-db97-455c-ba1b-124c8bf545ce,57.629,-43.37,59.346,-41.653,59.346,-43.37
Base-1834,1076,No,Base,1834,No,143.8333,108,0,91d29f48-b790-4b46-aa66-d0d3bcf27f16,65.214,21.548,78.139,34.473,78.139,0
Base-1835,1077,No,Base,1835,No,143.8333,106.3333,0,ef088a57-e5b0-4d62-9496-02565d32cc4d,149.382,-145.452,149.918,-144.915,149.918,-145.452
